feature,bucket,regime,side,horizon,label,sample_count,cluster_count,raw_expectancy_bps,expectancy_after_5_bps,expectancy_after_7_5_bps,expectancy_after_10_bps,pf_after_5_bps,pf_after_7_5_bps,pf_after_10_bps,win_rate_after_5_bps,win_rate_after_7_5_bps,win_rate_after_10_bps,gross_profit_after_5_bps,gross_loss_after_5_bps,gross_profit_after_7_5_bps,gross_loss_after_7_5_bps,gross_profit_after_10_bps,gross_loss_after_10_bps,win_count_after_5_bps,loss_count_after_5_bps,win_count_after_7_5_bps,loss_count_after_7_5_bps,win_count_after_10_bps,loss_count_after_10_bps,win_rate,profit_factor,average_forward_return,median_forward_return,worst_month_expectancy,worst_symbol_expectancy,leave_one_symbol_out_passed,leave_one_month_out_passed,leave_one_quarter_out_passed,top_symbol_contribution_pct,top_month_contribution_pct,top_quarter_contribution_pct
ETHContext60,eth_up_strong,trend_up,short,30m,DISCOVERY_REJECTED,25344,15253,0.464757,-4.535243,-7.035243,-9.535243,0.839884,0.762384,0.691801,49.680398,47.660196,45.817551,602918.877013,717860.087052,572072.874932,750374.084971,542447.648439,784108.858479,12591,12753,12079,13265,11612,13732,49.680398,0.839884,0.464757,4.600000,-12.684139,-5.746976,false,false,false,0.000000,49.055738,0.000000
ETHContext60,eth_flat,trend_up,long,120m,DISCOVERY_REJECTED,44266,27627,0.464109,-4.535891,-7.035891,-9.535891,0.882183,0.823648,0.769281,44.919351,43.383183,41.901233,1503438.443881,1704224.210317,1454625.333495,1766076.099931,1407449.458078,1829565.224515,19884,24382,19204,25062,18548,25718,44.919351,0.882183,0.464109,-3.000000,-18.614816,-8.096232,false,false,false,0.000000,50.395679,0.000000
TrendSlope20,slope_flat,trend_up,long,240m,DISCOVERY_REJECTED,33335,17630,0.458775,-4.541225,-7.041225,-9.541225,0.924961,0.886214,0.849195,45.927704,45.015749,44.013799,1865985.176195,2017366.902346,1828094.572001,2062813.798152,1791006.846571,2109063.572723,15310,18025,15006,18329,14672,18663,45.927704,0.924961,0.458775,-5.500000,-35.227616,-58.809284,false,false,false,93.723344,48.128810,64.253479
TakerBuyRatio,taker_sell_heavy_strong,trend_up,long,240m,DISCOVERY_REJECTED,28559,22518,0.457965,-4.542035,-7.042035,-9.542035,0.920460,0.879505,0.840455,46.937918,45.925978,44.886025,1501109.254600,1630825.234188,1467953.863909,1669067.343497,1435534.565987,1708045.545576,13405,15154,13116,15443,12819,15740,46.937918,0.920460,0.457965,-2.400000,-30.461749,-7.576404,false,false,false,0.000000,52.830230,63.063844
TrendSlope20,slope_down,range,long,5m,DISCOVERY_REJECTED,19673,14407,0.456253,-4.543747,-7.043747,-9.543747,0.632818,0.494147,0.387536,40.380217,35.663092,31.606771,154057.327353,243446.467398,135364.743126,273936.383172,118801.107987,306555.248033,7944,11729,7016,12657,6218,13455,40.380217,0.632818,0.456253,0.400000,-7.367802,-6.622811,false,false,false,0.000000,0.000000,0.000000
SessionUTC,us,trend_down,short,60m,DISCOVERY_REJECTED,35007,17366,0.453172,-4.546828,-7.046828,-9.546828,0.883612,0.825981,0.772466,43.591282,42.168709,40.806124,1208415.104930,1367585.899892,1170905.820914,1417594.115876,1134610.830516,1468816.625478,15260,19747,14762,20245,14285,20722,43.591282,0.883612,0.453172,-5.100000,-23.443631,-9.429959,false,false,false,0.000000,40.152040,50.078633
RealizedVol60,realized_vol_60_low,trend_down,long,30m,DISCOVERY_REJECTED,99011,47972,0.453118,-4.546882,-7.046882,-9.546882,0.783949,0.685096,0.598510,48.081526,45.318197,42.634657,1633539.373334,2083730.707430,1517938.463649,2215657.297745,1409100.512448,2354346.846544,47606,51405,44870,54141,42213,56798,48.081526,0.783949,0.453118,3.200000,-12.479618,-5.080638,false,false,false,0.000000,0.000000,0.000000
BBWidthPctRank60,bb_width_low,trend_up,short,5m,DISCOVERY_REJECTED,16486,13976,0.451277,-4.548723,-7.048723,-9.548723,0.544357,0.392461,0.285105,38.317360,32.524566,27.180638,89590.788748,164581.043708,75066.790592,191272.045552,62780.351591,220200.606551,6317,10169,5362,11124,4481,12005,38.317360,0.544357,0.451277,0.700000,-6.827015,-5.069728,false,false,false,0.000000,0.000000,0.000000
TrendSlope20,slope_up_strong,compressed_up,long,30m,DISCOVERY_REJECTED,12648,10219,0.449339,-4.550661,-7.050661,-9.550661,0.804386,0.714581,0.635510,43.682796,41.271347,38.804554,236679.784187,294236.540320,223264.413800,312441.169933,210616.265988,331413.022121,5525,7123,5220,7428,4908,7740,43.682796,0.804386,0.449339,-1.200000,-13.029407,-5.256311,false,false,false,55.025819,45.764339,0.000000
SessionUTC,europe,compressed_down,long,5m,DISCOVERY_REJECTED,7860,6073,0.448286,-4.551714,-7.051714,-9.551714,0.629531,0.489679,0.382823,41.335878,36.017812,31.463104,60794.238576,96570.710228,53184.538119,108611.009772,46568.494688,121644.966341,3249,4611,2831,5029,2473,5387,41.335878,0.629531,0.448286,0.700000,-8.416145,-5.643064,false,false,false,0.000000,100.000000,0.000000
BTCContext60,btc_down,compressed_down,long,15m,DISCOVERY_REJECTED,28763,23014,0.448119,-4.551881,-7.051881,-9.551881,0.749953,0.640621,0.547722,44.891006,41.661162,38.664256,392677.886340,523603.627024,361566.666058,564399.906742,332718.839409,607459.580093,12912,15851,11983,16780,11121,17642,44.891006,0.749953,0.448119,1.100000,-9.452368,-5.367201,false,false,false,0.000000,100.000000,0.000000
TakerBuyRatio,taker_sell_heavy,range,long,15m,DISCOVERY_REJECTED,41900,34274,0.447385,-4.552615,-7.052615,-9.552615,0.743870,0.633110,0.539687,43.732697,40.434368,37.202864,554003.469972,744758.023266,509927.212684,805431.765978,469271.945994,869526.499288,18324,23576,16942,24958,15588,26312,43.732697,0.743870,0.447385,0.000000,-7.200660,-5.857320,false,false,false,0.000000,0.000000,0.000000
VolumeRatio20,volume_ratio_high,trend_up,long,30m,DISCOVERY_REJECTED,36160,27339,0.447220,-4.552780,-7.052780,-9.552780,0.812859,0.726843,0.650970,41.603982,39.128872,36.869469,715075.450799,879703.993004,678606.218544,933634.760750,644253.452448,989681.994653,15044,21116,14149,22011,13332,22828,41.603982,0.812859,0.447220,-3.000000,-13.443355,-5.762575,false,false,false,0.000000,60.931375,0.000000
TrendSlope20,slope_up,range,short,15m,DISCOVERY_REJECTED,19458,14427,0.446576,-4.553424,-7.053424,-9.553424,0.749596,0.640093,0.546958,44.860726,41.895364,38.935142,265230.241037,353830.763298,244090.732949,381336.255210,224425.960114,410316.482375,8729,10729,8152,11306,7576,11882,44.860726,0.749596,0.446576,0.800000,-8.925190,-8.400559,false,false,false,100.000000,0.000000,0.000000
Return15,return15_flat,trend_up,short,60m,DISCOVERY_REJECTED,24361,18680,0.444812,-4.555188,-7.055188,-9.555188,0.805625,0.715522,0.635695,46.660646,44.164854,41.636222,459932.247727,570901.178663,432293.600935,604165.031871,406179.165114,638953.096051,11367,12994,10759,13602,10143,14218,46.660646,0.805625,0.444812,2.000000,-14.436916,-5.685476,false,false,false,0.000000,50.683705,0.000000
CloseRelativeEMA20,below_ema20,trend_up,short,15m,DISCOVERY_REJECTED,1748,1700,0.444331,-4.555669,-7.055669,-9.555669,0.807874,0.718693,0.639455,46.281465,44.336384,41.933638,33485.122493,41448.432528,31509.569582,43842.879616,29624.601101,46327.911136,809,939,775,973,733,1015,46.281465,0.807874,0.444331,0.550000,-19.298871,-8.687700,false,false,false,100.000000,22.569073,0.000000
TrendSlope20,slope_up,range,short,60m,DISCOVERY_REJECTED,19458,14427,0.444327,-4.555673,-7.055673,-9.555673,0.866432,0.801125,0.740957,46.063316,44.357077,42.805016,575020.142675,663664.425548,553041.307339,690330.590211,531839.751293,717774.034166,8963,10495,8631,10827,8329,11129,46.063316,0.866432,0.444327,-0.450000,-17.366167,-30.073113,false,false,false,100.000000,58.831719,0.000000
TrendSlope20,slope_flat,compressed_down,short,30m,DISCOVERY_REJECTED,13339,10268,0.443392,-4.556608,-7.056608,-9.556608,0.833120,0.754233,0.683302,44.763476,42.671864,40.302871,303436.430804,364217.020051,288868.850445,382996.939692,275039.532865,402515.122112,5971,7368,5692,7647,5376,7963,44.763476,0.833120,0.443392,-1.700000,-19.721560,-13.049221,false,false,false,74.496041,33.372559,0.000000
TakerBuyRatio,taker_sell_heavy_strong,compressed_up,long,240m,DISCOVERY_REJECTED,11774,10583,0.442430,-4.557570,-7.057570,-9.557570,0.925559,0.887120,0.850300,48.471208,47.587906,46.628164,667192.598584,720853.428181,653046.534964,736142.364561,639177.810191,751708.639787,5707,6067,5603,6171,5490,6284,48.471208,0.925559,0.442430,1.300000,-39.968360,-13.892786,false,false,false,81.276306,43.478650,60.950150
ATRPct14,atr_pct_14_mid,trend_up,long,120m,DISCOVERY_REJECTED,39048,22034,0.442331,-4.557669,-7.057669,-9.557669,0.926343,0.888392,0.852087,46.045892,45.221266,44.365909,2238208.425968,2416176.266181,2193654.838842,2469242.679055,2149946.114801,2523153.955013,17980,21068,17658,21390,17324,21724,46.045892,0.926343,0.442331,-6.800000,-26.487899,-9.495585,false,false,false,0.000000,45.921947,96.464968
Return15,return15_down,compressed_down,short,30m,DISCOVERY_REJECTED,11217,10153,0.442228,-4.557772,-7.057772,-9.557772,0.840300,0.764458,0.695934,43.861995,42.185968,40.358385,269003.068408,320127.591475,256938.569074,336105.592141,245376.492922,352586.015989,4920,6297,4732,6485,4527,6690,43.861995,0.840300,0.442228,-2.800000,-15.630020,-5.696659,false,false,false,0.000000,29.763431,0.000000
CloseRelativeEMA20,near_ema20,compressed_down,short,5m,DISCOVERY_REJECTED,22983,18922,0.441844,-4.558156,-7.058156,-9.558156,0.607840,0.466141,0.359749,38.476265,33.846756,29.582735,162375.831488,267135.927263,141640.986432,303858.582207,123432.728327,343107.824102,8843,14140,7779,15204,6799,16184,38.476265,0.607840,0.441844,-0.500000,-8.000101,-4.903491,false,false,false,0.000000,0.000000,0.000000
ETHContext60,eth_flat,compressed_down,short,15m,DISCOVERY_REJECTED,9366,7741,0.441572,-4.558428,-7.058428,-9.558428,0.732575,0.619113,0.524328,42.280589,38.981422,35.789024,116955.120537,159649.357406,107457.334897,173566.571765,98681.609269,188205.846137,3960,5406,3651,5715,3352,6014,42.280589,0.732575,0.441572,-0.800000,-10.600326,-5.070307,false,false,false,0.000000,100.000000,0.000000
VolumeRatio20,volume_ratio_high,range,long,15m,DISCOVERY_REJECTED,55634,43212,0.441303,-4.558697,-7.058697,-9.558697,0.727635,0.612561,0.516936,42.547723,38.983356,35.611317,677551.825776,931170.358011,620883.931964,1013587.464199,569076.878745,1100865.410980,23671,31963,21688,33946,19812,35822,42.547723,0.727635,0.441303,0.000000,-6.929912,-4.844802,false,false,false,0.000000,0.000000,0.000000
ETHContext60,eth_down,compressed_up,short,60m,DISCOVERY_REJECTED,1354,1292,0.440544,-4.559456,-7.059456,-9.559456,0.882274,0.823831,0.769361,47.119645,45.642541,44.091581,46265.962190,52439.465949,44699.002775,54257.506534,43176.777108,56120.280867,638,716,618,736,597,757,47.119645,0.882274,0.440544,0.000000,-80.260075,-11.984442,false,false,false,66.634995,18.345426,57.669100
BTCContext60,btc_down,range,short,15m,DISCOVERY_REJECTED,48253,34843,0.439846,-4.560154,-7.060154,-9.560154,0.736780,0.624478,0.530363,42.532071,39.404804,36.200858,615918.391818,835959.490456,566527.363947,907200.962586,520954.114335,982260.212973,20523,27730,19014,29239,17468,30785,42.532071,0.736780,0.439846,-0.500000,-10.147327,-5.422658,false,false,false,0.000000,100.000000,0.000000
SessionUTC,late_us,compressed_up,long,5m,DISCOVERY_REJECTED,8395,5804,0.439098,-4.560902,-7.060902,-9.560902,0.617552,0.477804,0.372492,38.892198,33.591423,29.303157,61826.144721,100114.913329,54237.215993,113513.484602,47644.951062,127908.719670,3265,5130,2820,5575,2460,5935,38.892198,0.617552,0.439098,0.000000,-11.618633,-5.374308,false,false,false,0.000000,86.402597,0.000000
BBWidthPctRank60,bb_width_low,compressed_down,short,5m,DISCOVERY_REJECTED,37900,27941,0.439069,-4.560931,-7.060931,-9.560931,0.660528,0.528874,0.425389,40.076517,35.875989,31.970976,336340.907861,509200.204607,300411.397476,568020.694222,268257.064499,630616.361245,15189,22711,13597,24303,12117,25783,40.076517,0.660528,0.439069,-0.400000,-9.241659,-4.951872,false,false,false,0.000000,0.000000,0.000000
CompositeRegime,compressed_down,compressed_down,short,5m,DISCOVERY_REJECTED,37900,27941,0.439069,-4.560931,-7.060931,-9.560931,0.660528,0.528874,0.425389,40.076517,35.875989,31.970976,336340.907861,509200.204607,300411.397476,568020.694222,268257.064499,630616.361245,15189,22711,13597,24303,12117,25783,40.076517,0.660528,0.439069,-0.400000,-9.241659,-4.951872,false,false,false,0.000000,0.000000,0.000000
TakerBuyRatio,taker_balanced,range,short,30m,DISCOVERY_REJECTED,29607,25604,0.438412,-4.561588,-7.061588,-9.561588,0.811689,0.724327,0.646768,45.495998,43.097916,40.605262,582137.468006,717192.401594,549335.219797,758407.653385,518337.400402,801427.333991,13470,16137,12760,16847,12022,17585,45.495998,0.811689,0.438412,0.000000,-9.137439,-5.848307,false,false,false,0.000000,0.000000,0.000000
ETHContext60,eth_flat,trend_down,long,15m,DISCOVERY_REJECTED,39989,25593,0.437723,-4.562277,-7.062277,-9.562277,0.705832,0.582951,0.481813,44.927355,41.081297,37.382780,437752.710441,620193.614209,394757.207014,677170.610782,355544.818164,737930.721932,17966,22023,16428,23561,14949,25040,44.927355,0.705832,0.437723,1.900000,-9.395017,-5.082751,false,false,false,0.000000,0.000000,0.000000
CloseRelativeEMA20,above_ema20,trend_up,short,15m,DISCOVERY_REJECTED,54940,35721,0.437461,-4.562539,-7.062539,-9.562539,0.737858,0.623384,0.526203,47.770295,44.412086,41.124863,705554.686035,956220.559557,642252.738873,1030268.612396,583475.278430,1108841.151953,26245,28695,24400,30540,22594,32346,47.770295,0.737858,0.437461,3.300000,-9.521488,-5.432576,false,false,false,0.000000,0.000000,0.000000
BBWidthPctRank60,bb_width_mid,range,long,30m,DISCOVERY_REJECTED,124950,76776,0.437044,-4.562956,-7.062956,-9.562956,0.797840,0.705357,0.624034,45.303721,42.724290,40.088836,2250107.493670,2820248.868436,2112689.059786,2995205.434552,1983301.111853,3178192.486619,56607,68343,53384,71566,50091,74859,45.303721,0.797840,0.437044,0.500000,-7.535603,-5.089357,false,false,false,0.000000,0.000000,0.000000
TakerBuyRatio,taker_sell_heavy_strong,compressed_down,long,15m,DISCOVERY_REJECTED,9624,8842,0.436777,-4.563223,-7.063223,-9.563223,0.757006,0.649999,0.558440,45.511222,42.456359,39.505403,136813.961997,180730.421170,126241.629059,194218.088232,116398.415553,208434.874726,4380,5244,4086,5538,3802,5822,45.511222,0.757006,0.436777,1.500000,-19.003646,-7.861170,false,false,false,0.000000,93.112762,0.000000
SessionUTC,late_us,range,long,15m,DISCOVERY_REJECTED,39572,18660,0.433477,-4.566523,-7.066523,-9.566523,0.703498,0.581514,0.481843,42.540180,38.787527,35.151117,428754.922784,609461.377370,388572.985770,668209.440356,352034.880544,730601.335130,16834,22738,15349,24223,13910,25662,42.540180,0.703498,0.433477,0.000000,-9.363842,-5.651427,false,false,false,0.000000,100.000000,0.000000
BTCContext60,btc_up_strong,trend_up,long,30m,DISCOVERY_REJECTED,17436,10827,0.432299,-4.567701,-7.067701,-9.567701,0.849853,0.778315,0.713414,42.395045,40.771966,38.965359,450788.658799,530431.100316,432656.913178,555889.354695,415279.862071,582102.303589,7392,10044,7109,10327,6794,10642,42.395045,0.849853,0.432299,-4.800000,-14.935578,-6.293582,false,false,false,0.000000,79.246514,100.000000
ETHContext60,eth_up_strong,trend_down,long,15m,DISCOVERY_REJECTED,1625,1418,0.430855,-4.569145,-7.069145,-9.569145,0.795436,0.701922,0.619802,46.215385,43.815385,40.061538,28871.250089,36296.111241,27050.746067,38538.107218,25349.461853,40899.323005,751,874,712,913,651,974,46.215385,0.795436,0.430855,1.900000,-18.567803,-10.205240,false,false,false,0.000000,37.965998,100.000000
Return15,return15_up,trend_up,short,15m,DISCOVERY_REJECTED,66825,41220,0.428021,-4.571979,-7.071979,-9.571979,0.700478,0.575766,0.473211,45.665544,41.866068,38.078563,714510.834805,1020033.336339,641387.639031,1113972.640565,574591.947111,1214239.448645,30516,36309,27977,38848,25446,41379,45.665544,0.700478,0.428021,2.200000,-8.204224,-5.242737,false,false,false,0.000000,0.000000,0.000000
ATRPct14,atr_pct_14_low,trend_up,short,5m,DISCOVERY_REJECTED,80850,41538,0.426484,-4.573516,-7.073516,-9.573516,0.496487,0.338712,0.231704,38.713667,32.390847,26.580087,364609.614634,734378.357710,292924.333256,864818.076333,233429.955605,1007448.698681,31300,49550,26188,54662,21490,59360,38.713667,0.496487,0.426484,1.000000,-6.765313,-4.980592,false,false,false,0.000000,0.000000,0.000000
ATRPct14,atr_pct_14_low,trend_down,long,15m,DISCOVERY_REJECTED,71298,37426,0.426352,-4.573648,-7.073648,-9.573648,0.662010,0.527549,0.420220,44.473898,40.347555,36.428792,638705.680529,964797.633302,563154.090006,1067491.042779,494729.926647,1177311.879420,31709,39589,28767,42531,25973,45325,44.473898,0.662010,0.426352,1.800000,-7.276396,-4.831272,false,false,false,0.000000,0.000000,0.000000
ETHContext60,eth_flat,compressed_down,short,5m,DISCOVERY_REJECTED,9366,7741,0.425763,-4.574237,-7.074237,-9.574237,0.604239,0.462128,0.355633,38.725176,34.059364,29.489643,65410.799730,108253.107123,56926.750998,123184.058391,49491.204516,139163.511909,3627,5739,3190,6176,2762,6604,38.725176,0.604239,0.425763,-0.100000,-8.804857,-4.903576,false,false,false,0.000000,0.000000,0.000000
TrendSlope20,slope_flat,compressed_down,short,240m,DISCOVERY_REJECTED,13339,10268,0.423552,-4.576448,-7.076448,-9.576448,0.937577,0.905161,0.873888,48.309468,47.582278,46.705150,916884.593479,977929.831930,900896.865482,995289.603932,885174.302853,1012914.541303,6444,6895,6347,6992,6230,7109,48.309468,0.937577,0.423552,0.000000,-91.723064,-120.896268,false,false,false,100.000000,25.043232,88.812222
ETHContext60,eth_flat,trend_down,long,30m,DISCOVERY_REJECTED,39989,25593,0.422488,-4.577512,-7.077512,-9.577512,0.776421,0.675710,0.588024,47.493061,44.494736,41.636450,635675.647903,818725.786576,589722.020246,872744.658920,546658.550326,929653.688999,18992,20997,17793,22196,16650,23339,47.493061,0.776421,0.422488,2.800000,-10.663133,-5.285014,false,false,false,0.000000,100.000000,0.000000
ATRPct14,atr_pct_14_low,compressed_up,long,30m,DISCOVERY_REJECTED,31595,23082,0.420347,-4.579653,-7.079653,-9.579653,0.753592,0.646691,0.555674,43.329641,40.538060,37.784460,442518.651025,587212.772066,409423.911159,633105.532200,378517.406104,681186.527146,13690,17905,12808,18787,11938,19657,43.329641,0.753592,0.420347,-0.500000,-10.975091,-5.227177,false,false,false,0.000000,100.000000,0.000000
CompositeRegime,trend_up,trend_up,short,5m,DISCOVERY_REJECTED,120660,57289,0.419832,-4.580168,-7.080168,-9.580168,0.611135,0.468358,0.360618,41.143710,35.835405,30.963037,868527.967152,1421171.082193,752603.213995,1606896.329036,651963.979436,1807907.094477,49644,71016,43239,77421,37360,83300,41.143710,0.611135,0.419832,1.100000,-6.693625,-5.106193,false,false,false,0.000000,0.000000,0.000000
ETHContext60,eth_flat,trend_down,short,5m,DISCOVERY_REJECTED,39989,25593,0.416975,-4.583025,-7.083025,-9.583025,0.579227,0.435465,0.331088,36.462527,31.196079,26.569807,252286.440399,435557.029588,218484.925023,501728.014212,189678.357114,572893.946303,14581,25408,12475,27514,10625,29364,36.462527,0.579227,0.416975,-0.500000,-7.275318,-5.091094,false,false,false,0.000000,0.000000,0.000000
VolumeRatio20,volume_ratio_high,compressed_up,long,30m,DISCOVERY_REJECTED,10023,9362,0.415472,-4.584528,-7.084528,-9.584528,0.809043,0.721506,0.644103,43.879078,41.694104,39.209817,194683.350863,240634.070303,183963.927211,254972.146651,173860.253735,269925.973175,4398,5625,4179,5844,3930,6093,43.879078,0.809043,0.415472,-1.300000,-17.848658,-8.034049,false,false,false,0.000000,66.491363,100.000000
BTCContext60,btc_flat,trend_down,long,15m,DISCOVERY_REJECTED,43905,28497,0.414244,-4.585756,-7.085756,-9.585756,0.701788,0.578906,0.478192,43.931215,40.093383,36.458262,473812.524980,675150.141551,427689.350229,738789.466800,385684.495975,806547.112547,19288,24617,17603,26302,16007,27898,43.931215,0.701788,0.414244,1.300000,-12.978073,-5.477728,false,false,false,0.000000,100.000000,0.000000
ETHContext60,eth_up,trend_up,short,5m,DISCOVERY_REJECTED,38223,25072,0.411673,-4.588327,-7.088327,-9.588327,0.589617,0.443221,0.334594,40.836669,35.332130,30.379614,251976.803382,427356.434635,215678.269739,486615.400992,184288.898799,550783.530053,15609,22614,13505,24718,11612,26611,40.836669,0.589617,0.411673,1.100000,-7.562895,-5.260900,false,false,false,0.000000,0.000000,0.000000
